Name,Type,County,ElectionDate,Amount,Purpose,Description,PropNumber,VotesFor,VotesAgainst,Result
Bartlett ISD,ISD,Bell,5/7/22,20000000,Other,SchoolBuildingAthleticImprovements,1,252,214,Carried
Galveston ISD,ISD,Galveston,5/7/22,233855000,Other,School Building & Buses,1,3857,2470,Carried
London ISD,ISD,Nueces,5/7/22,15180000,Other,Stadium,2,223,163,Carried
Harlandale ISD,ISD,Bexar,5/7/22,9500000,Other,Stadium,3,966,913,Carried
Forney ISD,ISD,Kaufman,5/7/22,1294000000,Building,School  Building,1,2383,1237,Carried
Kelton ISD,ISD,Wheeler,5/7/22,6000000,Other,School Building & Buses,1,40,6,Carried
Granger ISD,ISD,Williamson,5/7/22,44000000,Other,"School Building, Athletic Facility & Transportation",1,263,178,Carried
Thrall ISD,ISD,Williamson,5/7/22,64816680,Other,SchoolBuildingAthleticImprovements,1,322,279,Carried
Taft ISD,ISD,San Patricio,5/7/22,5400000,Refund,Refunding Notes,1,164,61,Carried
Florence ISD,ISD,Williamson,5/7/22,42750000,Building,School  Building,1,370,162,Carried
Del Valle ISD,ISD,Travis,5/7/22,300000000,Building,School  Building,1,1522,821,Carried
Culberson County-Allamoore ISD,ISD,Culberson,5/7/22,2000000,Other,Stadium,2,264,148,Carried
Pottsboro ISD,ISD,Grayson,5/7/22,62000000,Building,School  Building,1,693,580,Carried
Boerne ISD,ISD,Kendall,5/7/22,162640000,Other,School Building & Buses,1,3118,2869,Carried
Argyle ISD,ISD,Denton,5/7/22,19885000,Other,"School Building, Atheltics, Renovations",3,2247,1785,Carried
Baird ISD,ISD,Callahan,5/7/22,17000000,Other,School Building & Buses,1,234,111,Carried
Argyle ISD,ISD,Denton,5/7/22,26915000,Other,Stadium,2,2327,1715,Carried
Culberson County-Allamoore ISD,ISD,Culberson,5/7/22,18000000,Building,School  Building,1,282,135,Carried
Florence ISD,ISD,Williamson,5/7/22,6570000,Other,Athletic Facilities Improvements,2,327,207,Carried
Center ISD,ISD,Shelby,5/7/22,8000000,Building,School  Building,1,294,259,Carried
Bridge City ISD,ISD,Orange,5/7/22,14700000,Building,School  Building,2,1449,741,Carried
Aransas County ISD,ISD,Aransas,5/7/22,66000000,Other,SchoolBuildingAthleticImprovements,1,1748,1285,Carried
Beckville ISD,ISD,Panola,5/7/22,17000000,Other,SchoolBuildingAthleticImprovements,1,259,70,Carried
East Chambers ISD,ISD,Chambers,5/7/22,8000000,Building,School  Building,1,192,153,Carried
Spring Branch ISD,ISD,Harris,5/7/22,366625000,Building,School Building & Technology,1,9941,3647,Carried
Aubrey ISD,ISD,Denton,5/7/22,31900000,Other,Athletic Facilities Improvements,2,760,504,Carried
Pasadena ISD,ISD,Harris,5/7/22,14921000,Other,Technology,2,2908,1518,Carried
Bridge City ISD,ISD,Orange,5/7/22,57700000,Building,School  Building,1,1422,760,Carried
Harlandale ISD,ISD,Bexar,5/7/22,93500000,Other,SchoolBuildingAthleticImprovements,1,1060,822,Carried
Fredericksburg ISD,ISD,Gillespie,5/7/22,82000000,Other,"School, Buses, Tech",1,2818,1253,Carried
Hays CISD,ISD,Hays,5/7/22,115649800,Other,School Building & Buses,1,2559,2424,Carried
Coolidge ISD,ISD,Limestone,5/7/22,7000000,Other,SchoolBuildingAthleticImprovements,1,122,40,Carried
Shallowater ISD,ISD,Lubbock,5/7/22,48500000,Building,School  Building,1,611,278,Carried
Krum ISD,ISD,Denton,5/7/22,244700000,Building,School  Building,1,640,374,Carried
Deer Park ISD,ISD,Harris,5/7/22,142500000,Other,School Building & Buses,1,1011,525,Carried
Prairiland ISD,ISD,Lamar,5/7/22,8000000,Building,School  Building,1,347,83,Carried
Trenton ISD,ISD,Fannin,5/7/22,830000,Building,School Building Improvements,2,197,179,Carried
Lago Vista ISD,ISD,Travis,5/7/22,9175500,Building,School  Building,2,1109,886,Carried
Galveston ISD,ISD,Galveston,5/7/22,36160000,Building,School  Building,3,3816,2448,Carried
Woodville ISD,ISD,Tyler,5/7/22,47850000,Building,School  Building,1,621,596,Carried
Cameron ISD,ISD,Milam,5/7/22,15900000,Building,School  Building,1,484,483,Carried
Pasadena ISD,ISD,Harris,5/7/22,8810000,Other,Athletic Facilities Improvements,3,2689,1728,Carried
Pleasant Grove ISD,ISD,Bowie,5/7/22,39900000,Other,SchoolBuildingAthleticImprovements,1,843,577,Carried
Bloomington ISD,ISD,Victoria,5/7/22,1100000,Building,School  Building,1,86,55,Carried
East Chambers ISD,ISD,Chambers,5/7/22,1800000,Other,Athletic Facilities Improvements,2,179,167,Carried
Humble ISD,ISD,Harris,5/7/22,730000000,Building,School  Building,1,7695,4417,Carried
Ingram ISD,ISD,Kerr,5/7/22,25232400,Other,School Building & Buses,1,503,438,Carried
Aubrey ISD,ISD,Denton,5/7/22,354000000,Building,School  Building,1,854,415,Carried
Hitchcock ISD,ISD,Galveston,5/7/22,43630000,Other,SchoolBuildingAthleticImprovements,1,415,383,Carried
Fairfield ISD,ISD,Freestone,5/7/22,8000000,Building,School Building Improvements,1,506,424,Carried
Veribest ISD,ISD,Tom Green,5/7/22,15500000,Building,School  Building,1,90,88,Carried
Klein ISD,ISD,Harris,5/7/22,843840000,Building,School Building & Security,1,10718,7427,Carried
Klein ISD,ISD,Harris,5/7/22,51510000,Other,Technology,2,10718,7408,Carried
Lyford CISD,ISD,Willacy,5/7/22,24705000,Other,Athletic Facilities Improvements,1,303,134,Carried
Montgomery ISD,ISD,Montgomery,5/7/22,312986000,Building,School  Building,1,3262,1804,Carried
Littlefield ISD,ISD,Lamb,5/7/22,41530000,Other,SchoolBuildingAthleticImprovements,1,386,220,Carried
Willis ISD,ISD,Montgomery,5/7/22,143045000,Other,SchoolBuildingAthleticImprovements,1,2173,1689,Carried
Montgomery ISD,ISD,Montgomery,5/7/22,8514000,Other,Athletic Facilities Improvements,2,2872,2130,Carried
Fort Bend County MUD 175,WD,Fort Bend,5/7/22,20060000,Other,Parks & Recreation,3,0,1,Defeated
New Sweden MUD 1,WD,Travis,5/7/22,487500000,Refund,Refunding,4,0,1,Defeated
Rancho del Cielo MUD,WD,Williamson,5/7/22,146250000,Refund,Refunding,3,0,1,Defeated
Sun Lake Improvement District,WD,Harris,5/7/22,60000000,Other,"Water, Sewer, & Drainage",1,0,1,Defeated
Fort Bend County MUD 183,WD,Fort Bend,5/7/22,252015000,Refund,"Water, Sewer, Drainage & Refunding",2,0,1,Defeated
Fort Bend County MUD 183,WD,Fort Bend,5/7/22,252015000,Other,"Water, Sewer & Drainage",1,0,1,Defeated
Montgomery County MUD 203,WD,Montgomery,5/7/22,21200000,Other,"Water, Sewer & Drainage",1,0,1,Defeated
Montgomery County MUD 203,WD,Montgomery,5/7/22,1100000,Other,Parks & Recreation,3,0,1,Defeated
New Caney MUD,WD,Montgomery,5/7/22,220615000,Other,Water & Sewer,1,106,110,Defeated
Sun Lake Improvement District,WD,Harris,5/7/22,7500000,Other,Parks & Recreation,2,0,1,Defeated
Montgomery County MUD 203,WD,Montgomery,5/7/22,7200000,Other,Road,2,0,1,Defeated
Fort Bend County MUD 175,WD,Fort Bend,5/7/22,113800000,Refund,Road & Refunding Roads,6,0,1,Defeated
New Sweden MUD 1,WD,Travis,5/7/22,300000000,Other,"Water, Sewer & Drainage",1,0,1,Defeated
Fort Bend County MUD 183,WD,Fort Bend,5/7/22,158435000,Refund,Parks & Recreation Refunding,4,0,1,Defeated
Fort Bend County MUD 183,WD,Fort Bend,5/7/22,158435000,Other,Parks & Recreation,3,0,1,Defeated
Fort Bend County MUD 183,WD,Fort Bend,5/7/22,126766500,Other,Road,5,0,1,Defeated
Fort Bend County MUD 175,WD,Fort Bend,5/7/22,264750000,Other,"Water, Sewer & Drainage",1,0,1,Defeated
Rancho del Cielo MUD,WD,Williamson,5/7/22,87250000,Other,"Water, Sewer & Drainage",1,0,1,Defeated
Fort Bend County MUD 175,WD,Fort Bend,5/7/22,113800000,Other,Road,5,0,1,Defeated
Sun Lake Improvement District,WD,Harris,5/7/22,100000000,Refund,Refunding,4,0,1,Defeated
Fort Bend County MUD 175,WD,Fort Bend,5/7/22,20060000,Refund,Parks & Recreation Refunding,4,0,1,Defeated
New Sweden MUD 1,WD,Travis,5/7/22,147000000,Refund,Road & Refunding Roads,5,0,1,Defeated
Fort Bend County MUD 183,WD,Fort Bend,5/7/22,126766500,Refund,Road & Refunding Roads,6,0,1,Defeated
Rancho del Cielo MUD,WD,Williamson,5/7/22,10250000,Other,Parks & Recreation,2,0,1,Defeated
Montgomery County MUD 140,WD,Montgomery,5/7/22,2660000,Refund,Parks & Recreation Refunding,2,0,1,Defeated
Montgomery County MUD 203,WD,Montgomery,5/7/22,44250000,Refund,Refunding,4,0,1,Defeated
Fort Bend County MUD 175,WD,Fort Bend,5/7/22,264750000,Refund,"Water, Sewer, Drainage & Refunding",2,0,1,Defeated
New Sweden MUD 1,WD,Travis,5/7/22,25000000,Other,Parks & Recreation,3,0,1,Defeated
Sun Lake Improvement District,WD,Harris,5/7/22,30000000,Other,Road,3,0,1,Defeated
New Sweden MUD 1,WD,Travis,5/7/22,98000000,Other,Road,2,0,1,Defeated
Montgomery County MUD 140,WD,Montgomery,5/7/22,26600000,Other,Parks & Recreation,1,0,1,Defeated
Montgomery County MUD 191,WD,Montgomery,5/7/22,2722500,Refund,Parks & Recreation Refunding,2,2,0,Carried
Montgomery County MUD 199,WD,Montgomery,5/7/22,125900000,Other,"Water, Sewer, & Drainage",1,2,0,Carried
San Gabriel MUD 1,WD,Williamson,5/7/22,5300000,Other,Parks & Recreation,3,2,0,Carried
Montgomery County MUD 162,WD,Montgomery,5/7/22,17830000,Refund,Road & Refunding Roads,6,2,0,Carried
Mustang Ridge MUD,WD,Travis,5/7/22,8000000,Other,Parks & Recreation,5,1,0,Carried
Montgomery County MUD 199,WD,Montgomery,5/7/22,184200000,Refund,Refunding,4,2,0,Carried
Montgomery County MUD 209,WD,Montgomery,5/7/22,12945200,Other,"Water, Sewer, & Drainage",1,1,0,Carried
Mustang Ridge MUD,WD,Travis,5/7/22,143100000,Other,"Water, Sewer & Drainage",1,1,0,Carried
Harris County MUD 580,WD,Harris,5/7/22,42000000,Other,Parks & Recreation,5,1,0,Carried
Harris County MUD 205,WD,Harris,5/7/22,4000000,Refund,"Water, Sewer, Drainage & Refunding",2,2,1,Carried
Williamson County MUD 19G,WD,Williamson,5/7/22,220000000,Other,"Water, Sewer & Drainage",1,1,0,Carried
Harris County MUD 064,WD,Harris,5/7/22,21500000,Other,"Water, Sewer & Drainage",1,46,27,Carried
Williamson County MUD 21,WD,Williamson,5/7/22,346000000,Other,Road,3,1,0,Carried
Williamson County MUD 21,WD,Williamson,5/7/22,75000000,Other,Parks & Recreation,2,1,0,Carried
Round Rock MUD 1,WD,Williamson,5/7/22,48125000,Refund,Road & Refunding Roads,4,1,0,Carried
Montgomery County MUD 162,WD,Montgomery,5/7/22,115300000,Other,Parks & Recreation,3,2,0,Carried
Montgomery County MUD 162,WD,Montgomery,5/7/22,11530000,Refund,Parks & Recreation Refunding,4,2,0,Carried
Mustang Ridge MUD,WD,Travis,5/7/22,178875000,Refund,"Water, Sewer, Drainage & Refunding",2,1,0,Carried
Canyon Ranch MUD,WD,Comal,5/7/22,1201500000,Refund,"Water, Sewer, Drainage & Refunding",3,1,0,Carried
San Gabriel MUD 1,WD,Williamson,5/7/22,104700000,Refund,Refunding,4,2,0,Carried
Montgomery County MUD 209,WD,Montgomery,5/7/22,19417800,Refund,"Water, Sewer, Drainage & Refunding",2,1,0,Carried
Bissonnet MUD,WD,Harris,5/7/22,35000000,Other,"Water, Sewer & Drainage",1,43,17,Carried
Montgomery County MUD 206,WD,Montgomery,5/7/22,98950000,Other,"Water, Sewer, & Drainage",1,1,0,Carried
Williamson County MUD 21,WD,Williamson,5/7/22,770000000,Other,"Water, Sewer & Drainage",1,1,0,Carried
Round Rock MUD 1,WD,Williamson,5/7/22,41500000,Other,"Water, Sewer, & Drainage",1,1,0,Carried
Williamson County MUD 21,WD,Williamson,5/7/22,1267500000,Refund,Refunding,4,1,0,Carried
Montgomery County MUD 206,WD,Montgomery,5/7/22,96985000,Other,Road,3,1,0,Carried
Harris County MUD 284,WD,Harris,5/7/22,32500000,Refund,"Water, Sewer, Drainage, & Refunding",3,37,25,Carried
Decker Prairie MUD,WD,Montgomery,5/7/22,71000000,Other,Road,3,2,0,Carried
Montgomery County MUD 206,WD,Montgomery,5/7/22,145477500,Refund,Road & Refunding Roads,4,1,0,Carried
Harris County MUD 284,WD,Harris,5/7/22,9000000,Other,Parks & Recreation,2,37,25,Carried
Laguna Madre WD,WD,Cameron,5/7/22,20800000,Other,Water & Sewer,1,128,100,Carried
Montgomery County MUD 206,WD,Montgomery,5/7/22,148425000,Refund,"Water, Sewer, Drainage & Refunding",2,1,0,Carried
Harris County MUD 284,WD,Harris,5/7/22,32500000,Other,"Water, Sewer & Drainage",1,36,25,Carried
Harris County MUD 580,WD,Harris,5/7/22,102000000,Other,"Water, Sewer, & Drainage",1,1,0,Carried
Montgomery County MUD 206,WD,Montgomery,5/7/22,55140000,Refund,Parks & Recreation Refunding,6,1,0,Carried
San Gabriel MUD 1,WD,Williamson,5/7/22,33000000,Refund,Road & Refunding Roads,5,2,0,Carried
Decker Prairie MUD,WD,Montgomery,5/7/22,20000000,Other,Parks & Recreation,5,2,0,Carried
Harris County WCID 119,WD,Harris,5/7/22,72500000,Other,"Water, Sewer & Drainage",1,311,275,Carried
Travis-Creedmoor MUD,WD,Travis,5/7/22,139875000,Refund,"Water, Sewer, Drainage, & Refunding",2,1,0,Carried
Decker Prairie MUD,WD,Montgomery,5/7/22,131250000,Refund,"Water, Sewer, Drainage & Refunding",2,2,0,Carried
Travis-Creedmoor MUD,WD,Travis,5/7/22,7500000,Refund,Parks & Recreation Refunding,6,1,0,Carried
Montgomery County MUD 162,WD,Montgomery,5/7/22,207000000,Other,"Water, Sewer, & Drainage",1,2,0,Carried
San Gabriel MUD 1,WD,Williamson,5/7/22,22000000,Other,Road,2,2,0,Carried
Mustang Ridge MUD,WD,Travis,5/7/22,103000000,Refund,Road & Refunding Roads,4,1,0,Carried
Montgomery County MUD 162,WD,Montgomery,5/7/22,178300000,Other,Road,5,2,0,Carried
Travis-Creedmoor MUD,WD,Travis,5/7/22,51300000,Other,Road,3,1,0,Carried
Williamson County MUD 21,WD,Williamson,5/7/22,519000000,Refund,Road & Refunding Roads,5,1,0,Carried
Harris County MUD 580,WD,Harris,5/7/22,153000000,Refund,"Water, Sewer, Drainage & Refunding",2,1,0,Carried
San Gabriel MUD 1,WD,Williamson,5/7/22,64500000,Other,"Water, Sewer & Drainage",1,2,0,Carried
Montgomery County MUD 191,WD,Montgomery,5/7/22,27225000,Other,Parks & Recreation,1,2,0,Carried
Travis-Creedmoor MUD,WD,Travis,5/7/22,6000000,Other,Parks & Recreation,5,1,0,Carried
Round Rock MUD 1,WD,Williamson,5/7/22,51875000,Refund,"Water, Sewer, Drainage & Refunding",2,1,0,Carried
Harris County MUD 064,WD,Harris,5/7/22,21500000,Other,Refunding,2,46,25,Carried
Decker Prairie MUD,WD,Montgomery,5/7/22,30000000,Refund,Parks & Recreation Refunding,6,2,0,Carried
Harris County MUD 205,WD,Harris,5/7/22,16000000,Other,"Water, Sewer & Drainage",1,2,1,Carried
Round Rock MUD 1,WD,Williamson,5/7/22,38500000,Other,Road,3,1,0,Carried
Montgomery County MUD 162,WD,Montgomery,5/7/22,20700000,Refund,"Water, Sewer, Drainage & Refunding",2,2,0,Carried
Canyon Ranch MUD,WD,Comal,5/7/22,801000000,Other,"Water, Sewer & Drainage",1,1,0,Carried
Harris County MUD 580,WD,Harris,5/7/22,63000000,Refund,Parks & Recreation Refunding,6,1,0,Carried
Montgomery County MUD 199,WD,Montgomery,5/7/22,45700000,Other,Road,2,2,0,Carried
Travis-Creedmoor MUD,WD,Travis,5/7/22,64125000,Refund,Road & Refunding Roads,4,1,0,Carried
Harris County WCID 092,WD,Harris,5/7/22,15000000,Other,"Water, Sewer & Drainage",1,134,62,Carried
Harris County MUD 284,WD,Harris,5/7/22,9000000,Refund,Parks & Recreation Refunding,4,39,22,Carried
Harris County WCID 092,WD,Harris,5/7/22,22500000,Refund,"Water, Sewer, Drainage, & Refunding",2,137,60,Carried
Travis-Creedmoor MUD,WD,Travis,5/7/22,111900000,Other,"Water, Sewer & Drainage",1,1,0,Carried
Montgomery County MUD 199,WD,Montgomery,5/7/22,12600000,Other,Parks & Recreation,3,2,0,Carried
Harris County MUD 580,WD,Harris,5/7/22,109500000,Refund,Road & Refunding Roads,4,1,0,Carried
Decker Prairie MUD,WD,Montgomery,5/7/22,87500000,Other,"Water, Sewer, & Drainage",1,2,0,Carried
Harris County MUD 580,WD,Harris,5/7/22,73000000,Other,Road,3,1,0,Carried
Williamson County MUD 19G,WD,Williamson,5/7/22,330000000,Refund,"Water, Sewer, Drainage & Refunding",2,1,0,Carried
Canyon Ranch MUD,WD,Comal,5/7/22,344500000,Other,Road,2,1,0,Carried
Canyon Ranch MUD,WD,Comal,5/7/22,516750000,Refund,Road & Refunding Roads,4,1,0,Carried
Mustang Ridge MUD,WD,Travis,5/7/22,82400000,Other,Road,3,1,0,Carried
Mustang Ridge MUD,WD,Travis,5/7/22,10000000,Refund,Parks & Recreation Refunding,6,1,0,Carried
Decker Prairie MUD,WD,Montgomery,5/7/22,106500000,Refund,Road & Refunding Roads,4,2,0,Carried
Montgomery County MUD 206,WD,Montgomery,5/7/22,36760000,Other,Parks & Recreation,5,1,0,Carried
Belmont FWSD 2,WD,Denton,5/7/22,10620000,Other,"Water, Sewer & Drainage",1,1,0,Carried
Williamson County MUD 19H,WD,Williamson,5/7/22,339000000,Refund,"Water, Sewer, Drainage & Refunding",2,1,0,Carried
Williamson County MUD 19H,WD,Williamson,5/7/22,226000000,Other,"Water, Sewer & Drainage",1,1,0,Carried
Clear Lake City WA,WD,Harris,5/7/22,138098728,Other,"Water, Sewer & Drainage",1,2490,1230,Carried
Northwest Harris County MUD 05,WD,Harris,5/7/22,100000000,Other,"Water, Sewer & Drainage",1,1,0,Carried
Belmont FWSD 2,WD,Denton,5/7/22,10620000,Refund,"Water, Sewer, Drainage & Refunding",3,1,0,Carried
Northwest Harris County MUD 05,WD,Harris,5/7/22,18000000,Other,Parks & Recreation,2,1,0,Carried
Sabine-Neches ND of Jefferson County,WD,Jefferson,5/7/22,250000000,Other,Channel Improvements,1,1,0,Carried
Harris County MUD 390,WD,Harris,5/7/22,57000000,Other,Road,A,43,35,Carried
Harris County MUD 390,WD,Harris,5/7/22,57000000,Refund,Roads and Refunding,B,43,36,Carried
Cedar Port Navigation & ID,WD,Chambers,5/7/22,200000000,Refund,Refund,7,6,0,Carried
Cedar Port Navigation & ID,WD,Chambers,5/7/22,200000000,Refund,Refund,6,6,0,Carried
Cedar Port Navigation & ID,WD,Chambers,5/7/22,628736366,Other,Road,4,6,0,Carried
Cedar Port Navigation & ID,WD,Chambers,5/7/22,1391843352,Other,"Water, Sewer, & Drainage",1,6,0,Carried
Cedar Port Navigation & ID,WD,Chambers,5/7/22,153566422,Other,Fire Station Improvements,2,6,0,Carried
Cedar Port Navigation & ID,WD,Chambers,5/7/22,1890235000,Other,Facilities,3,6,0,Carried
Cedar Port Navigation & ID,WD,Chambers,5/7/22,675000000,Other,Railroad,5,6,0,Carried
Rhome,CITY,Wise,11/2/21,5760000,Building,City Building,1,100,195,Defeated
Rhome,CITY,Wise,11/2/21,150000,Other,Parks & Recreation,3,98,198,Defeated
Lubbock,CITY,Lubbock,11/2/21,174500000,Other,Road,1,7758,9235,Defeated
Rhome,CITY,Wise,11/2/21,4000000,Other,Street,2,88,209,Defeated
Windcrest,CITY,Bexar,11/2/21,4900000,Other,Aquatic Center,1,644,810,Defeated
Schertz,CITY,Guadalupe,11/2/21,15450000,Other,Public Safety,1,2448,1052,Carried
Athens,CITY,Henderson,11/2/21,5500000,Other,Police Station,1,402,212,Carried
Sachse,CITY,Dallas-Collin,11/2/21,23385000,Other,Streets & Roads,1,1043,447,Carried
Richardson,CITY,Dallas-Collin,11/2/21,64000000,Other,Public Safety,2,5062,2268,Carried
Wylie,CITY,Collin,11/2/21,35100000,Other,Streets & Roads,1,1373,1273,Carried
West Lake Hills,CITY,Travis,11/2/21,13200000,Building,Municipal Building,1,474,302,Carried
Richardson,CITY,Dallas-Collin,11/2/21,7500000,Other,Park,5,5475,1863,Carried
Wylie,CITY,Collin,11/2/21,10000000,Other,AlleyImprovements,2,1396,1250,Carried
Richardson,CITY,Dallas-Collin,11/2/21,102000000,Other,Street,1,5703,1647,Carried
Sachse,CITY,Dallas-Collin,11/2/21,5000000,Other,Animal Care & Control,4,882,608,Carried
West Lake Hills,CITY,Travis,11/2/21,11800000,Other,Road,2,576,199,Carried
Missouri City,CITY,Fort Bend,11/2/21,11220000,Other,Public Safety,2,2191,915,Carried
Sachse,CITY,Dallas-Collin,11/2/21,20650000,Other,Streets & Roads,2,1007,484,Carried
Buda,CITY,Hays,11/2/21,16090000,Other,Parks & Recreation,2,871,503,Carried
Richardson,CITY,Dallas-Collin,11/2/21,8000000,Other,Drainage,4,5889,1468,Carried
Richardson,CITY,Dallas-Collin,11/2/21,8500000,Other,Sidewalks,3,5555,1781,Carried
Missouri City,CITY,Fort Bend,11/2/21,23015000,Other,Parks & Recreation,3,2226,885,Carried
Marlin,CITY,Falls,11/2/21,2400000,Other,Streets & Roads,1,128,51,Carried
Copperas Cove,CITY,Coryell,11/2/21,4075000,Other,Animal Care & Control,1,938,750,Carried
Buda,CITY,Hays,11/2/21,73570000,Other,Streets & Roads,1,1021,353,Carried
Sachse,CITY,Dallas-Collin,11/2/21,5000000,Other,Streets & Sidewalks,3,1077,415,Carried
Lewisville,CITY,Denton,11/2/21,95000000,Other,Public Safety,1,2515,671,Carried
Wylie,CITY,Collin,11/2/21,5000000,Other,District-wide Capital Improvements Program,3,1368,1276,Carried
Missouri City,CITY,Fort Bend,11/2/21,51615000,Other,Street & Bridge,1,2402,715,Carried
Newton County,COUNTY,Newton,11/2/21,12000000,Building,Jail,1,521,868,Defeated
Tarrant County,COUNTY,Tarrant,11/2/21,116000000,Building,County Building,2,43490,53080,Defeated
Hunt County,COUNTY,Hunt,11/2/21,75000000,Building,Jail,1,2586,2722,Defeated
Tarrant County,COUNTY,Tarrant,11/2/21,400000000,Other,Street & Bridge,1,64330,33534,Carried
Smith County,COUNTY,Smith,11/2/21,45000000,Other,Road,1,6759,3962,Carried
Rockwall County,COUNTY,Rockwall,11/2/21,150000000,Other,Road,1,6562,4149,Carried
Georgetown ISD,ISD,Williamson,11/2/21,7300000,Other,Performing Arts,3,5844,7031,Defeated
Comal ISD,ISD,"Comal, Bexar, Guadalupe, Hays & Kendall",11/2/21,61487803,Other,Athletic Facilities Improvements,2,6144,7052,Defeated
